filename,path,doc_type,confidence,method
modeling_distilbert.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\distilbert\__pycache__\modeling_distilbert.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\edgetam\__init__.py,technical_script,0.98,pattern_override
modeling_flax_encoder_decoder.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\encoder_decoder\modeling_flax_encoder_decoder.py,technical_script,0.98,pattern_override
configuration_eomt.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\eomt\__pycache__\configuration_eomt.cpython-311.pyc,compiled_code,0.99,pattern_override
tokenization_esm.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\esm\__pycache__\tokenization_esm.cpython-311.pyc,compiled_code,0.99,pattern_override
modeling_evolla.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\evolla\__pycache__\modeling_evolla.cpython-311.pyc,compiled_code,0.99,pattern_override
modeling_exaone4.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\exaone4\__pycache__\modeling_exaone4.cpython-311.pyc,compiled_code,0.99,pattern_override
modeling_florence2.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\florence2\modeling_florence2.py,technical_script,0.98,pattern_override
modeling_gpt_oss.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\gpt_oss\modeling_gpt_oss.py,technical_script,0.98,pattern_override
modeling_hgnet_v2.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\hgnet_v2\__pycache__\modeling_hgnet_v2.cpython-311.pyc,compiled_code,0.99,pattern_override
modeling_informer.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\informer\__pycache__\modeling_informer.cpython-311.pyc,compiled_code,0.99,pattern_override
modeling_instructblipvideo.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\instructblipvideo\modeling_instructblipvideo.py,technical_script,0.98,pattern_override
video_processing_instructblipvideo.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\instructblipvideo\video_processing_instructblipvideo.py,technical_script,0.98,pattern_override
processing_janus.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\janus\__pycache__\processing_janus.cpython-311.pyc,compiled_code,0.99,pattern_override
tokenization_layoutxlm.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\layoutxlm\tokenization_layoutxlm.py,technical_script,0.98,pattern_override
feature_extraction_levit.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\levit\feature_extraction_levit.py,technical_script,0.98,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\lightglue\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
processing_llava.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\llava\processing_llava.py,technical_script,0.98,pattern_override
configuration_luke.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\luke\configuration_luke.py,technical_script,0.98,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\lxmert\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\mamba2\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
configuration_maskformer_swin.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\maskformer\configuration_maskformer_swin.py,technical_script,0.98,pattern_override
modeling_tf_mbart.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\mbart\modeling_tf_mbart.py,technical_script,0.98,pattern_override
tokenization_mbart50.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\mbart50\__pycache__\tokenization_mbart50.cpython-311.pyc,compiled_code,0.99,pattern_override
modeling_tf_mistral.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\mistral\__pycache__\modeling_tf_mistral.cpython-311.pyc,compiled_code,0.99,pattern_override
processing_mllama.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\mllama\__pycache__\processing_mllama.cpython-311.pyc,compiled_code,0.99,pattern_override
configuration_modernbert_decoder.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\modernbert_decoder\configuration_modernbert_decoder.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\mpnet\__init__.py,technical_script,0.98,pattern_override
processing_musicgen_melody.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\musicgen_melody\processing_musicgen_melody.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\nystromformer\__init__.py,technical_script,0.98,pattern_override
modeling_olmo.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\olmo\modeling_olmo.py,technical_script,0.98,pattern_override
image_processing_ovis2_fast.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\ovis2\image_processing_ovis2_fast.py,technical_script,0.98,pattern_override
configuration_ovis2.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\ovis2\__pycache__\configuration_ovis2.cpython-311.pyc,compiled_code,0.99,pattern_override
configuration_owlv2.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\owlv2\configuration_owlv2.py,technical_script,0.98,pattern_override
configuration_paligemma.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\paligemma\configuration_paligemma.py,technical_script,0.98,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\patchtst\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
tokenization_pegasus_fast.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\pegasus\tokenization_pegasus_fast.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\perceiver\__init__.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\phi\__init__.py,technical_script,0.98,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\phi4_multimodal\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\poolformer\__init__.py,technical_script,0.98,pattern_override
feature_extraction_pop2piano.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\pop2piano\__pycache__\feature_extraction_pop2piano.cpython-311.pyc,compiled_code,0.99,pattern_override
configuration_qwen2.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\qwen2\configuration_qwen2.py,technical_script,0.98,pattern_override
processing_qwen2_5_vl.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\qwen2_5_vl\processing_qwen2_5_vl.py,technical_script,0.98,pattern_override
modular_qwen3_moe.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\qwen3_moe\__pycache__\modular_qwen3_moe.cpython-311.pyc,compiled_code,0.99,pattern_override
configuration_recurrent_gemma.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\recurrent_gemma\configuration_recurrent_gemma.py,technical_script,0.98,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\roformer\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\rt_detr\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
tokenization_siglip.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\siglip\tokenization_siglip.py,technical_script,0.98,pattern_override
modeling_flax_t5.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\t5\modeling_flax_t5.py,technical_script,0.98,pattern_override
modeling_time_series_transformer.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\time_series_transformer\modeling_time_series_transformer.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\vaultgemma\__init__.py,technical_script,0.98,pattern_override
video_processing_video_llava.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\video_llava\__pycache__\video_processing_video_llava.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\vision_text_dual_encoder\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\wav2vec2\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
generation_whisper.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\whisper\generation_whisper.py,technical_script,0.98,pattern_override
tokenization_xlnet_fast.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\xlnet\tokenization_xlnet_fast.py,technical_script,0.98,pattern_override
image_processing_zoedepth_fast.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\zoedepth\image_processing_zoedepth_fast.py,technical_script,0.98,pattern_override
dummy_tokenizers_objects.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\utils\dummy_tokenizers_objects.py,technical_script,0.98,pattern_override
hub.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\utils\hub.py,technical_script,0.98,pattern_override
connection.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\urllib3\http2\connection.py,technical_script,0.98,pattern_override
retry.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\urllib3\util\__pycache__\retry.cpython-311.pyc,compiled_code,0.99,pattern_override
_subprocess.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\uvicorn\_subprocess.py,technical_script,0.98,pattern_override
off.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\uvicorn\lifespan\__pycache__\off.cpython-311.pyc,compiled_code,0.99,pattern_override
table_wide.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\wcwidth\table_wide.py,technical_script,0.98,pattern_override
remote.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\weasel\util\remote.py,technical_script,0.98,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\werkzeug\middleware\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
request.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\werkzeug\wrappers\request.py,technical_script,0.98,pattern_override
response.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\werkzeug\wrappers\response.py,technical_script,0.98,pattern_override
testapp.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\werkzeug\__pycache__\testapp.cpython-311.pyc,compiled_code,0.99,pattern_override
_elffile.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\wheel\vendored\packaging\_elffile.py,technical_script,0.98,pattern_override
